"participant","rt","init_locations","final_locations","trial_type","yoke_participant","yoke_participant_template","fast_triplet","slow_triplet"
"5d9c67b131544d00101daef1",11306,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":-17,""y"":38},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":229,""y"":44},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":106,""y"":37}]","free-sort","44e6b","44e6b","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png']"
"5d9c67b131544d00101daef1",6479,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":15,""y"":36},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png"",""x"":179,""y"":35},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png"",""x"":78,""y"":19}]","free-sort","44e6b","44e6b","",""
"6108353b27dad2165c694212",24818.5,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":217,""y"":25},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":41,""y"":9},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":124,""y"":14}]","free-sort","4546b","4546b","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png']"
"6108353b27dad2165c694212",8814.29999999702,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":74,""y"":20},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png"",""x"":144,""y"":19},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":214,""y"":25}]","free-sort","4546b","4546b","",""
"5c6fb7c3c114eb00018b3154",68161.3000000119,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":223,""y"":16},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":139,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":56,""y"":21}]","free-sort","471ac","471ac","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png']"
"5c6fb7c3c114eb00018b3154",11257.7000000477,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png"",""x"":32,""y"":17},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":208,""y"":9},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":118,""y"":23}]","free-sort","471ac","471ac","",""
"5ffc97615991d411f8ceff96",29710.5,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":260,""y"":20},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":39,""y"":24},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":135,""y"":14}]","free-sort","479f5","479f5","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png']"
"5ffc97615991d411f8ceff96",7832.70000004768,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":25,""y"":29},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":117,""y"":23},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":230,""y"":43}]","free-sort","479f5","479f5","",""
"5ec75df0d799ae1c11a8115c",31397.9000000954,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":130,""y"":20},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png"",""x"":211,""y"":24},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":45,""y"":27}]","free-sort","497b8","497b8","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png']"
"5ec75df0d799ae1c11a8115c",16988.7000000477,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png"",""x"":193,""y"":26},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":46,""y"":32},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":114,""y"":29}]","free-sort","497b8","497b8","",""
"60e8a63f733f423be3da1846",20872.6000001431,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":37,""y"":17},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png"",""x"":126,""y"":20},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":223,""y"":29}]","free-sort","4d2a9","4d2a9","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png']"
"60e8a63f733f423be3da1846",13197.2999999523,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":225,""y"":13},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":122,""y"":14},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":29,""y"":27}]","free-sort","4d2a9","4d2a9","",""
"5c707357011e2900019d3707",17119,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":118,""y"":7},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":191,""y"":16},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":31,""y"":32}]","free-sort","4df78","4df78","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png']"
"5c707357011e2900019d3707",5485,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":60,""y"":5},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png"",""x"":126,""y"":14},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":233,""y"":19}]","free-sort","4df78","4df78","",""
"5a4afdd835c9d50001fdd1c0",19019,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":28,""y"":20},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":197,""y"":32},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":111,""y"":9}]","free-sort","4e7f8","4e7f8","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png']"
"5a4afdd835c9d50001fdd1c0",10064,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":120,""y"":7},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":39,""y"":7},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":241,""y"":26}]","free-sort","4e7f8","4e7f8","",""
"62885c14d00376d11632a442",24435.6000000006,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":33,""y"":21},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":128,""y"":10},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":223,""y"":8}]","free-sort","5243e","5243e","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png']"
"62885c14d00376d11632a442",9464.59999999963,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":38,""y"":16},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":200,""y"":21},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":122,""y"":26}]","free-sort","5243e","5243e","",""
"6108649840bf2b927ef3905c",29969.7999999523,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":212,""y"":17},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":28,""y"":23},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":116,""y"":24}]","free-sort","52873","52873","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png']"
"6108649840bf2b927ef3905c",17602.6000000238,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":124,""y"":17},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png"",""x"":215,""y"":34},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":33,""y"":25}]","free-sort","52873","52873","",""
"62029a55ef1cb18a1337c61a",9115.80000019073,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":109,""y"":38},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":22,""y"":26},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":186,""y"":0}]","free-sort","55d5b","55d5b","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png']"
